,jw_entity_id,id,title,poster,description,release_year,type,imdb_popularity,tmdb_popularity,imdb_score,imdb_votes,tmdb_score,imdb_id,tmdb_id,genre_ids,age_certification,runtime,production_countries,seasons,streaming_app
460,ts78530,78530,Owarimonogatari,/poster/241298440/{profile},"A peculiar transfer student named Ougi Oshino has just arrived at Naoetsu Private High School. She is quickly introduced to senior student Koyomi Araragi by their mutual friend Kanbaru Suruga, in hopes of obtaining advice regarding a strange discovery she has made. After taking a look at the school's layout, Ougi notices that a classroom has appeared in an otherwise empty place that should not exist. Unsure if this is the work of an apparition, Koyomi and Ougi attempt to unravel the truth behind this enigma. But Koyomi soon discovers, after finding himself locked in with Ougi, that the room holds the memory of an event he had long since forgotten.",2015.0,show,,0.632,8.3,1656.0,5.0,tt5274556,76894,"[2, 12, 14, 6, 3, 7]",TV-MA,29.0,['JP'],2,Funimation
461,ts56245,56245,Sakura Quest,/poster/253939787/{profile},"Five girls work in the tourism bureau of their small provincial town. The town revives its ""micro-nation"" tourism program, which originated from a nationwide movement during Japan's bubble economy period, and hires the five girls as ""monarchs"" (tourism ambassadors).",2017.0,show,,8.799,7.3,245.0,7.444,tt6740188,71013,"[2, 3, 6]",TV-G,25.0,['JP'],1,Funimation
462,ts78454,78454,Gundam Build Divers,/poster/253938733/{profile},"The Gunpla Force Battle Tournament is a big event held in GBN once per year. Competing in the final round are Avalon, led by the champion Kyoya Kujo, and the elite 7th Panzer Division led by the cunning Rommel. Starting with Kyoya's Gundam AGE II Magnum, a variety of Gunpla take to the field to determine which is the strongest force!",2018.0,show,,16.29,7.1,89.0,8.0,tt11100658,93827,"[2, 1, 14, 3, 15]",TV-PG,25.0,['JP'],2,Funimation
463,ts89565,89565,The Ones Within,/poster/226516554/{profile},"Iride Akatsuki and seven other charismatic game streamers wake up in the world of a mysterious free-to-play game called Naka no Hito Genome. Now they are competing in real-life games with life-or-death stakes, but clearing several game tasks could earn them 100 million lives.",2019.0,show,,12.266,6.4,170.0,6.7,tt10452436,88048,"[2, 3, 6, 14, 12]",,24.0,['JP'],2,Funimation
464,ts53300,53300,Princess Knight,/poster/138472249/{profile},"Princess Sapphire is a princess who was born with a boy's mind and raised as one because of one mischievous angel's mistake. Nevertheless, there is no way a girl can take the throne so her parents and the maid that helped raised her kept it a secret from everyone. Now as a Knight of Ribbon she has to fight to avoid having her identity revealed that Sapphire is a girl. She'll need the help of an angel who is in fact a make-believe angel.",1967.0,show,,0.6,7.2,192.0,10.0,tt0121655,66935,"[2, 10, 7, 13]",,25.0,,1,Funimation
465,ts265466,265466,The Vampire Dies in No Time,/poster/251925975/{profile},"In Shin-Yokohama, humans engage in a long, drawn out battle against vampires. Amongst them, the last ""true vampire"" stands...

Will he be a bringer of peace, or destruction?",2021.0,show,,15.825,,,7.7,,112624,"[3, 14, 2]",TV-14,24.0,['JP'],1,Funimation
466,ts40280,40280,Princess Nine,/poster/152674336/{profile},"Keiko Himuro, Chairman of the Kisuragi School, puts together an all-girl baseball team led by Ryo Hayakawa, daughter of a legendary pitcher, in hopes of proving that girls can compete just as well as boys. Their goal: Koshien stadium, where only the best teams get the opportunity to play.",1998.0,show,,1.328,7.8,112.0,,tt0302166,34757,"[2, 6, 10, 13, 15]",TV-PG,25.0,['JP'],1,Funimation
467,ts35050,35050,The Mystic Archives of Dantalian,/poster/175555583/{profile},"The Mystic Archives of Dantalian is a Japanese light novel series written by Gakuto Mikumo and illustrated by G-Yuusuke. The series started serialization in Kadokawa Shoten's light novel magazine The Sneaker on February 29, 2008. A manga adaptation by Chako Abeno started serialization in Kadokawa Shoten's shōnen manga magazine Shōnen Ace on March 26, 2010. Another manga adaptation by Monaco Sena started serialization in Kadokawa Shoten's seinen manga magazine Comp Ace on March 26, 2010. A 12-episode anime adaptation by GAINAX aired between July and October, 2011.",2011.0,show,,5.927,6.6,173.0,6.7,tt2131768,42506,"[2, 14, 1, 12, 7]",TV-MA,25.0,['JP'],1,Funimation
468,ts24421,24421,Pandora Hearts,/poster/138989709/{profile},"Oz Vessalius, heir to one of the duke houses, has just turned fifteen. His life is rich and carefree, darkened only by the constant absence of his father. At his coming-of-age ceremony, however, everything changes. For no reason that he can discern, he's cast into the prison known as the ""Abyss"", only to be saved by a ""chain"" known as Alice, the bloodstained black rabbit. It is unknown why was he cast into Abyss, how does Alice factor into it all, and what does the organization known as ""Pandora"" want with him.",2009.0,show,,12.137,7.1,748.0,6.9,tt1343645,35971,"[6, 2, 12, 1, 7]",TV-14,25.0,['JP'],1,Funimation
469,ts27315,27315,Speed Grapher,/poster/243993551/{profile},"In the new Tokyo, where every fetish has a face, burned-out war photographer Tatsumi Saiga is slumming in the tabloid wasteland. Sent to dig up dirt on the underground elite, he stumbles upon a depraved ritual below the city—and before the night ends, a single kiss from a young beauty named Kagura Tennouzu ignites a chain of events that could force the entire ruling class to their knees.",2005.0,show,,3.404,7.1,964.0,7.7,tt0805960,20432,"[2, 4, 6, 13]",TV-MA,24.0,['JP'],1,Funimation
470,ts225165,225165,MARS RED,/poster/245294290/{profile},"It’s 1923, and the mysterious blood source Ascra has unleashed a horde of vampires across Japan. In response, the government spawns Code Zero. With S-rank vampire Defrott and the rookie Kurusu, this kill squad is made for one reason: to hunt the undead!",2021.0,show,,15.682,,,7.1,,99099,[14],TV-14,24.0,['JP'],1,Funimation
471,ts32170,32170,Dog & Scissors,/poster/178191955/{profile},"A nonsense comical mystery. Harumi Kazuhito is a high school boy who loves books and is a fan of novelist Natsuno Kirihime. One day, he finds Kirihime writing at a cafe, about to be shot by a robber. He protects her from the attack but is killed instead. Through the supernatural power of a book-worm, he is reincarnated as a dachshund dog. Kazuhito (as a dog) writhes in a painful bookless life, when a sadistic woman carrying a pair of scissors offers him help. She is Kirihime herself.",2013.0,show,,2.86,6.0,192.0,6.1,tt2904570,49464,"[2, 3]",TV-MA,24.0,['JP'],1,Funimation
472,ts82223,82223,The Master of Ragnarok & Blesser of Einherjar,/poster/134483748/{profile},"Yuuto Suoh gets more than he bargained for when he joins his childhood friend Mitsuki Shimoya in testing out an urban legend. When he uses his phone to take a picture of himself with the local shrine's divine mirror, he is whisked off into another world – one heavily steeped in the lore of the old Norse myths. Using his knowledge gained from school and from his solar-powered smartphone, he has the chance to bring the Wolf Clan, the same people who cared for him, to prominence, all while earning the adoration of a group of magic-wielding warrior maidens known as the Einherjar.",2018.0,show,,11.147,5.3,288.0,4.9,tt9042408,80670,"[2, 14, 7]",,23.0,['JP'],1,Funimation
473,ts27220,27220,Gun x Sword,/poster/209441556/{profile},"There’s a claw-fisted, genocidal maniac terrorizing the planet of endless illusion, and only Van, a tight-lipped loner in a jet black tuxedo, can bring the scoundrel to justice. Armed with his shape-shifting sword and a mechanized suit of armor, Van hunts the villain who murdered his one true love. With any luck, he’ll find the man he seeks before the sun sets on civilization.",2005.0,show,,4.548,7.2,555.0,7.5,tt0991047,31706,"[1, 14, 2, 17, 6]",TV-14,24.0,['JP'],1,Funimation
474,ts224886,224886,Listeners,/poster/174647286/{profile},"Set in a world where the concept of music ceases to exist. the story begins when a boy encounters Myuu, a mysterious girl who possesses an audio input jack in her body. The two intermingle with the history of rock music and embark on an unforgettable journey.",2020.0,show,,6.025,5.1,128.0,7.3,tt10487750,98748,"[2, 1, 14, 11]",TV-14,24.0,['JP'],1,Funimation
475,ts545,545,Black Cat,/poster/258651080/{profile},The bounty hunter Sven is barely scraping by when he crosses paths with the Black Cat (a.k.a. Train Heartnet) and the young bio-weapon Eve. The three new companions will need more than luck to survive when they find themselves sought by both the Chronos Numbers and a Taoist revolutionary group called the Apostles of the Star.,2005.0,show,,3.549,7.0,1106.0,7.5,tt1085074,81636,"[1, 2, 14, 4]",TV-PG,25.0,['JP'],2,Funimation
476,ts85646,85646,Meiji Tokyo Renka,/poster/102208137/{profile},"Mei Ayazuki, an ordinary high school girl, becomes the object of affection for a bunch of handsome historical figures when she accidentally time-travels back to Tokyo during the Meiji Era.",2019.0,show,,9.535,7.4,208.0,7.625,tt10449640,84141,"[14, 2, 3, 7, 13]",TV-14,23.0,['JP'],1,Funimation
477,ts58044,58044,Saiyuki Reload Blast,/poster/141767840/{profile},"Humans and yokai, science and magic... all exist side-by-side on a peaceful continent free of all order and regulation, widely known as ""Shangri-La."" The balance there was shattered when the Minus Wave caused all the yokai on the continent to rampage, an event known as the ""Calamity."" Continuing their journey west to stop Gyumaoh's resurrection experiments, the root of all the evil on the continent, the Three Aspects are finally drawing closer to India. But the closer they get, the more pronounced the influence of the Calamity becomes, and the more intense their battles become.",2017.0,show,,7.632,7.7,103.0,8.5,tt6994648,72518,"[14, 6, 2, 1, 3]",TV-14,23.0,['JP'],1,Funimation
478,ts219536,219536,Phantasy Star Online 2: Episode Oracle,/poster/145562932/{profile},"An animated adaptation of episodes 1-3 (out of 6) of the popular Japanese MMO, Phantasy Star Online 2.",2019.0,show,,2.173,6.7,19.0,9.0,tt10814346,93830,"[7, 14, 2, 1]",,24.0,['JP'],1,Funimation
479,ts53528,53528,Koro Sensei Quest!,/poster/71228251/{profile},"Get ready for a strange but fun-filled adventure with your favorite group of assassins. The killer class is back but this time they’ve got…magic?! In this brand new spin-off series, follow the chibis of Class 3-E as they learn swordsmanship and sorcery at Kunugigaoka Magic School. Their mission? Defeat the evil Demon King Koro Sensei and face the trials and perils of their magical school!",2016.0,show,,14.109,6.6,250.0,7.0,tt6050174,69453,"[14, 1, 2, 3]",TV-14,12.0,['JP'],1,Funimation
480,ts18476,18476,Battle Athletes,/poster/243424253/{profile},"In the year 4999 - mankind has long abandoned war in favor of intergalactic competition through athletic events. One of which is an all-female contest for the coveted ""Cosmo Beauty"" title. Akari Kanzaki has just entered the University Satellite in hopes of becoming the latest Cosmic Beauty - a title held by her mother long ago. On her first few days in the university, she meets new friends, encounters fierce rivals, and struggles to become the best of all the Battle Athletes.",1997.0,show,,2.341,5.6,288.0,5.6,tt13009154,108460,"[2, 3, 1, 14, 6, 15]",TV-14,26.0,['JP'],2,Funimation
