jw_entity_id,title,type,release_year,poster
ts287030,The Great Jahy Will Not Be Defeated!,show,2021.0,/poster/249108333/{profile}
ts58040,Netsuzou Trap -NTR-,show,2017.0,/poster/141452048/{profile}
ts77777,How to Keep a Mummy,show,2018.0,/poster/39791260/{profile}
ts237360,Dragon Goes House-Hunting,show,2021.0,/poster/244016282/{profile}
ts81286,To Be Heroine,show,2018.0,/poster/62297371/{profile}
ts314633,Tokyo 24th Ward,show,2022.0,/poster/258646033/{profile}
ts77637,Servant x Service,show,2013.0,/poster/123514789/{profile}
ts270159,The Saint's Magic Power Is Omnipotent,show,2021.0,/poster/245232607/{profile}
ts44887,Marmalade Boy,show,1994.0,/poster/178598959/{profile}
ts77395,Anime Crimes Division,show,2017.0,/poster/141699359/{profile}
ts38789,The Morose Mononokean,show,2016.0,/poster/122773690/{profile}
ts29705,Zakuro,show,2010.0,/poster/242826099/{profile}
ts84395,Hinomaru Sumo,show,2018.0,/poster/127829737/{profile}
ts6358,Denki-gai,show,2014.0,/poster/193005589/{profile}
ts251111,Burning Kabaddi,show,2021.0,/poster/246786500/{profile}
ts304489,Rusted Armors,show,2022.0,/poster/249675145/{profile}
ts1152,Emma: A Victorian Romance,show,2005.0,/poster/90888974/{profile}
ts272294,Joran: The Princess of Snow and Blood,show,2021.0,/poster/242925536/{profile}
ts58384,My Mental Choices Are Completely Interfering with my School Romantic Comedy,show,2013.0,/poster/172133870/{profile}
ts84278,Ulysses: Jeanne d'Arc and the Alchemist Knight,show,2018.0,/poster/86077609/{profile}
ts58357,Magical Circle Guruguru,show,2017.0,/poster/253629475/{profile}
ts38708,Joker Game,show,2016.0,/poster/141936135/{profile}
ts57334,Future Card Buddyfight,show,2014.0,/poster/139218560/{profile}
ts53374,Kirakira☆Precure a la Mode,show,2017.0,/poster/242254370/{profile}
ts44217,Love Lab,show,2013.0,/poster/241635956/{profile}
ts87877,Eat-Man '98,show,1998.0,/poster/107735180/{profile}
ts34755,Gatchaman Crowds,show,2013.0,/poster/254525855/{profile}
ts33902,The Eccentric Family,show,2013.0,/poster/199196262/{profile}
ts24532,Please Teacher!,show,2002.0,/poster/168618686/{profile}
ts80087,Dances with the Dragons,show,2018.0,/poster/54281136/{profile}
ts289312,Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout,show,2022.0,/poster/269498465/{profile}
ts223360,SAKUGAN,show,2021.0,/poster/261966951/{profile}
ts20212,Hamatora,show,2014.0,/poster/282278458/{profile}
ts20091,HaNaYaMaTa,show,2014.0,/poster/142254738/{profile}
ts89852,Homicide City,show,2018.0,/poster/238691998/{profile}
ts53540,Ninja Girl & Samurai Master,show,2016.0,/poster/141867538/{profile}
ts30503,Heroman,show,2010.0,/poster/139046195/{profile}
ts4773,DD Fist of the North Star,show,2011.0,/poster/246951030/{profile}
ts26817,Inferno Cop,show,2012.0,/poster/139223902/{profile}
ts260304,Otherside Picnic,show,2021.0,/poster/226702139/{profile}
ts87519,Hitori Bocchi no Marumaru Seikatsu,show,2019.0,/poster/123823587/{profile}
ts88996,NAMUAMIDABUTSU! -UTENA-,show,2019.0,/poster/141474207/{profile}
ts79352,My Sweet Tyrant,show,2018.0,/poster/138957637/{profile}
ts90309,Are You Lost?,show,2019.0,/poster/142856074/{profile}
ts58504,Gingitsune: Messenger Fox of the Gods,show,2013.0,/poster/11998381/{profile}
ts55113,White Album 2,show,2013.0,/poster/139190407/{profile}
ts82414,Muhyo & Roji's Bureau of Supernatural Investigation,show,2018.0,/poster/141536117/{profile}
ts75763,Evil or Live,show,2017.0,/poster/141674316/{profile}
ts3077,Ceres: Celestial Legend,show,2000.0,/poster/240017693/{profile}
ts88585,Robot Carnival,show,1987.0,/poster/131036146/{profile}
ts51294,Soul Hunter,show,1999.0,/poster/138529884/{profile}
ts86256,Psychic Princess,show,2018.0,/poster/173342882/{profile}
ts75926,Comical Psychosomatic Medicine,show,2015.0,/poster/145566508/{profile}
ts218796,Ex-Arm,show,2021.0,/poster/192475912/{profile}
ts38342,Inukami!,show,2006.0,/poster/174708863/{profile}
ts286322,Obey Me!,show,2021.0,/poster/250273329/{profile}
ts4204,Dragon Crisis!,show,2011.0,/poster/139054018/{profile}
ts80088,Gurazeni: Money Pitch,show,2018.0,/poster/54174392/{profile}
ts55976,Gakuen Alice,show,2004.0,/poster/191789900/{profile}
ts9686,Arakawa Under the Bridge,show,2010.0,/poster/300679177/{profile}
ts90312,"If It's for My Daughter, I'd Even Defeat a Demon Lord",show,2019.0,/poster/137001509/{profile}
ts20075,Orenchi no Furo Jijo,show,2014.0,/poster/142223451/{profile}
ts43892,Unlimited Fafnir,show,2015.0,/poster/142193028/{profile}
ts82024,We Rent Tsukumogami,show,2018.0,/poster/73539964/{profile}
ts221850,The Case Files of Jeweler Richard,show,2020.0,/poster/173398606/{profile}
ts88978,Mix: Meisei Story,show,2019.0,/poster/253935894/{profile}
ts38787,Rewrite,show,2016.0,/poster/242937091/{profile}
ts28574,Gravitation,show,2000.0,/poster/242167310/{profile}
ts79726,Unlimited Psychic Squad,show,2013.0,/poster/176671161/{profile}
ts82129,Phantom in the Twilight,show,2018.0,/poster/141642050/{profile}
ts77773,IDOLiSH7,show,2018.0,/poster/39134542/{profile}
ts251767,Those Snow White Notes,show,2021.0,/poster/243630806/{profile}
ts75859,Sengoku Night Blood,show,2017.0,/poster/141565084/{profile}
ts53043,Ao Oni The Animation,show,2016.0,/poster/141844157/{profile}
ts39184,Upotte!!,show,2012.0,/poster/158901635/{profile}
ts58143,Convenience Store Boy Friends,show,2017.0,/poster/146478286/{profile}
ts53357,Fuuka,show,2017.0,/poster/249264358/{profile}
ts287542,Healer Girl,show,2022.0,/poster/269926322/{profile}
ts89577,Try Knights,show,2019.0,/poster/133118187/{profile}
ts4889,The Adventures of the Little Prince,show,1978.0,/poster/243987468/{profile}
ts43168,Ojisan and Marshmallow,show,2016.0,/poster/141962941/{profile}
ts88981,Joshi Kausei,show,2019.0,/poster/123799525/{profile}
ts31511,Peacemaker Kurogane,show,2003.0,/poster/138759948/{profile}
ts311655,Estab-Life: Great Escape,show,2022.0,/poster/270365259/{profile}
ts77519,Katana Maidens: Toji no Miko,show,2018.0,/poster/42263395/{profile}
ts53375,Kemono Friends,show,2017.0,/poster/158615039/{profile}
ts56318,Room Mate,show,2017.0,/poster/141441167/{profile}
ts75761,Dies Irae,show,2017.0,/poster/24460524/{profile}
ts44764,The New Prince of Tennis,show,2012.0,/poster/290331609/{profile}
ts216452,Vlad Love,show,2020.0,/poster/240982994/{profile}
ts41111,Hanasakeru Seishōnen,show,2009.0,/poster/138995641/{profile}
ts41183,ISUCA,show,2015.0,/poster/142193015/{profile}
ts58039,7O3X Fastest Finger First,show,2017.0,/poster/10726066/{profile}
ts2718,Cosmo Warrior Zero,show,2001.0,/poster/7479050/{profile}
ts20222,I Can't Understand What My Husband Is Saying,show,2014.0,/poster/209355962/{profile}
ts26590,Teekyu,show,2012.0,/poster/246487466/{profile}
ts25464,Neo Angelique Abyss,show,2008.0,/poster/138972925/{profile}
ts80138,Frankenstein Family,show,2018.0,/poster/141636271/{profile}
ts43934,The New Prince of Tennis OVA vs. Genius 10,show,2014.0,/poster/191842808/{profile}
ts11645,Ah My Buddha!!,show,2005.0,/poster/152721657/{profile}
ts77446,Ms. Koizumi Loves Ramen Noodles,show,2018.0,/poster/141689477/{profile}
ts26766,Ixion Saga: Dimension Transfer,show,2012.0,/poster/139147178/{profile}
ts56250,The Royal Tutor,show,2017.0,/poster/246678920/{profile}
ts43487,Sky Wizards Academy,show,2015.0,/poster/264323666/{profile}
ts34299,Lost Universe,show,1998.0,/poster/245263613/{profile}
ts217605,Asteroid in Love,show,2020.0,/poster/164036395/{profile}
ts84491,Armor Shop for Ladies & Gentlemen,show,2018.0,/poster/246428788/{profile}
ts26242,Kite Liberator,movie,2008.0,/poster/272395473/{profile}
ts26155,True Tears,show,2008.0,/poster/173420133/{profile}
ts75867,TsukiPro the Animation,show,2017.0,/poster/173421145/{profile}
ts18755,Battle Girls: Time Paradox,show,2011.0,/poster/159125089/{profile}
ts12341,Aiura,show,2013.0,/poster/139182080/{profile}
ts222695,Room Camp,show,2020.0,/poster/173313128/{profile}
ts35014,Muromi-san,show,2013.0,/poster/58435522/{profile}
ts77517,HAKYU HOSHIN ENGI,show,2018.0,/poster/141696302/{profile}
ts80937,Dallos,show,1983.0,/poster/60008120/{profile}
ts53002,Nyanbo!,show,2016.0,/poster/141717415/{profile}
ts43499,Photon: The Idiot Adventures,show,1997.0,/poster/106242123/{profile}
ts32606,Kamisama Dolls,show,2011.0,/poster/175518936/{profile}
ts84652,"How Clumsy you are, Miss Ueno.",show,2019.0,/poster/108743060/{profile}
ts47460,The Galaxy Railways,show,2003.0,/poster/33245027/{profile}
ts83895,Full Metal Panic! The Second Raid,show,2005.0,/poster/246453297/{profile}
ts80091,Major 2nd,show,2018.0,/poster/54544927/{profile}
ts53373,Nyanko Days,show,2017.0,/poster/141675176/{profile}
ts251712,I Tried Asking While Kowtowing,show,2020.0,/poster/226978935/{profile}
ts56255,Starmyu,show,2015.0,/poster/142029743/{profile}
ts56684,Danchigai,show,2015.0,/poster/141971175/{profile}
ts35033,Nagasarete Airanto,show,2007.0,/poster/158713581/{profile}
ts11511,Folktales from Japan,show,2012.0,/poster/139144366/{profile}
ts42206,Qualidea Code,show,2016.0,/poster/242453569/{profile}
ts27727,Recorder and Randsell,show,2012.0,/poster/141863047/{profile}
ts87468,Midnight Occult Civil Servants,show,2019.0,/poster/123891240/{profile}
ts56248,Kenka Banchou Otome: Girl Beats Boys,show,2017.0,/poster/141498688/{profile}
ts25824,Haruka Nogizaka's Secret,show,2008.0,/poster/172109342/{profile}
ts61912,Japanese Anime Classic Collection,show,2007.0,
ts217479,Oda Cinnamon Nobunaga,show,2020.0,/poster/168002950/{profile}
ts268936,WAVE!! -Let's go surfing!!-,show,2021.0,/poster/241826796/{profile}
ts186502,Shingu: Secret of the Stellar Wars,show,2001.0,/poster/172833766/{profile}
ts53930,ALL OUT!!,show,2016.0,/poster/141791482/{profile}
ts33166,"You're Being Summoned, Azazel-san",show,2011.0,/poster/280014575/{profile}
ts217594,SD Gundam World: Sangoku Souketsuden,show,2019.0,/poster/142619055/{profile}
ts177522,Library War,show,2008.0,/poster/138974941/{profile}
ts79044,Yotsuiro Biyori,show,2018.0,/poster/55015282/{profile}
ts86181,Grimms Notes: The Animation,show,2019.0,/poster/252209764/{profile}
ts79329,Comic Girls,show,2018.0,/poster/60656495/{profile}
ts277823,Tropical-Rouge! Precure,show,2021.0,/poster/246444052/{profile}
ts218633,Uchi Tama?! Uchi no Tama Shirimasen ka?,show,2020.0,/poster/142622907/{profile}
ts23918,Kaasan Mom's Life,show,2009.0,
ts36690,THE iDOLM@STER Cinderella Girls,show,2015.0,/poster/142192743/{profile}
ts89212,Strike Witches: 501st JOINT FIGHTER WING Take Off!,show,2019.0,/poster/242346797/{profile}
ts89557,Granbelm,show,2019.0,/poster/149487216/{profile}
ts9710,Arpeggio of Blue Steel: Ars Nova,show,2013.0,/poster/30512999/{profile}
ts26895,Muv-Luv Alternative: Total Eclipse,show,2012.0,/poster/172173778/{profile}
ts223694,Back Arrow,show,2021.0,/poster/253936413/{profile}
ts84965,Operation Han-Gyaku-Sei Million Arthur,show,2018.0,/poster/141587497/{profile}
ts75758,Code:Realize,show,2017.0,/poster/59885866/{profile}
ts33243,Walkure Romanze,show,2013.0,/poster/139198656/{profile}
ts29252,Happiness!,show,2006.0,/poster/138739354/{profile}
ts3358,Air Master,show,2003.0,/poster/258456639/{profile}
ts10963,Flame of Recca,show,1997.0,/poster/147781560/{profile}
ts82039,Holmes of Kyoto,show,2018.0,/poster/71215887/{profile}
ts82036,Music Girls,show,2018.0,/poster/72094818/{profile}
ts88971,Senryu Girl,show,2019.0,/poster/123882433/{profile}
ts53307,Chain Chronicle: The Light of Haecceitas,show,2017.0,/poster/249969608/{profile}
ts53273,Miss Bernard Said.,show,2016.0,/poster/141841531/{profile}
ts32189,Stellvia of the Universe,show,2003.0,/poster/189444296/{profile}
ts82386,Lord of Vermilion: The Crimson King,show,2018.0,/poster/72163187/{profile}
ts84383,Bakumatsu,show,2018.0,/poster/85574868/{profile}
ts223648,Healin' Good♡Precure,show,2020.0,/poster/193399354/{profile}
ts22348,Nanana's Buried Treasure,show,2014.0,/poster/245156444/{profile}
ts68963,Miss Machiko,show,1981.0,/poster/139128557/{profile}
ts27409,Glass Mask,show,2005.0,/poster/139206760/{profile}
ts223253,True Cooking Master Boy,show,2019.0,/poster/242337132/{profile}
ts30496,Star Driver,show,2010.0,/poster/172931021/{profile}
ts76023,Taishou Mebiusline: Chicchai-san,show,2017.0,/poster/24411898/{profile}
ts18589,Dancougar – Super Beast Machine God,show,1985.0,/poster/265273116/{profile}
ts305976,Fanfare of Adolescence,show,2022.0,/poster/272297238/{profile}
ts77697,Today's Menu for the Emiya Family,show,2017.0,/poster/185235981/{profile}
ts75770,Konohana Kitan,show,2017.0,/poster/141720183/{profile}
ts38791,Alderamin on the Sky,show,2016.0,/poster/298563026/{profile}
ts80083,Nil Admirari no Tenbin: Teito Genwaku Kitan,show,2018.0,/poster/141462493/{profile}
ts89211,Amazing Stranger,show,2019.0,/poster/186993364/{profile}
ts56322,100% Teacher Pascal,show,2017.0,/poster/10358777/{profile}
ts21877,Cute High Earth Defense Club LOVE!,show,2015.0,/poster/253938732/{profile}
ts53069,Scorching Ping Pong Girls,show,2016.0,/poster/141844727/{profile}
ts31545,Interlude,show,2004.0,/poster/139073300/{profile}
ts39020,Ange Vierge,show,2016.0,/poster/42263409/{profile}
ts29888,Sound of the Sky,show,2010.0,/poster/246485627/{profile}
ts37484,Osomatsu-kun,show,1966.0,/poster/138960754/{profile}
ts13335,DNA²,show,1994.0,/poster/244456232/{profile}
ts84310,Jingai-san no Yome,show,2018.0,/poster/85173975/{profile}
ts266630,Night Head 2041,show,2021.0,/poster/247467580/{profile}
ts43046,AOKANA: Four Rhythm Across the Blue,show,2016.0,/poster/175520757/{profile}
ts35044,A Bridge to the Starry Skies,show,2011.0,/poster/158859816/{profile}
ts215898,Hakata Mentai! Pirikarako-chan,show,2019.0,/poster/136330187/{profile}
ts78887,Makai Ōji: Devils and Realist,show,2013.0,/poster/139188848/{profile}
ts30997,Gokudo,show,1999.0,/poster/191936804/{profile}
ts58031,A Centaur's Life,show,2017.0,/poster/10129275/{profile}
ts45825,Pita Ten,show,2002.0,/poster/138737790/{profile}
ts221300,A Destructive God Sits Next to Me,show,2020.0,/poster/163936719/{profile}
ts52872,Izetta: The Last Witch,show,2016.0,/poster/238960179/{profile}
ts251662,Let's Make a Mug Too,show,2021.0,/poster/245292619/{profile}
ts85663,BONJOUR♪Sweet Love Patisserie,show,2014.0,/poster/142207668/{profile}
ts35062,Hayate the Combat Butler,show,2007.0,/poster/160604827/{profile}
ts33520,GJ Club,show,2013.0,/poster/282276827/{profile}
ts58054,Chronos Ruler,show,2017.0,/poster/242694156/{profile}
ts88987,Cinderella Nine,show,2019.0,/poster/141473182/{profile}
ts84277,Ms. Vampire Who Lives in My Neighborhood.,show,2018.0,/poster/85959313/{profile}
ts34154,Myself; Yourself,show,2007.0,/poster/138967211/{profile}
ts58036,Elegant Yokai Apartment Life,show,2017.0,/poster/247577006/{profile}
ts75863,Urahara,show,2017.0,/poster/141739217/{profile}
ts55761,Alice & Zoroku,show,2017.0,/poster/6741830/{profile}
ts53096,Monster Strike,show,2015.0,/poster/141936972/{profile}
ts58049,THE REFLECTION,show,2017.0,/poster/142016348/{profile}
ts78140,ETOTAMA,show,2015.0,/poster/109740122/{profile}
ts84063,"RErideD – Derrida, who leaps through time –",show,2018.0,/poster/83496105/{profile}
ts43264,Kowabon,show,2015.0,/poster/141721934/{profile}
ts9999,Eagle Talon,show,2006.0,/poster/243969100/{profile}
ts84237,Xuan Yuan Sword Luminary,show,2018.0,/poster/141543501/{profile}
ts56252,Hinako Note,show,2017.0,/poster/141442131/{profile}
ts42504,Anne Happy♪,show,2016.0,/poster/42261183/{profile}
ts56243,The World Yamizukan,show,2017.0,/poster/141778965/{profile}
ts56937,Giant Gorg,show,1984.0,/poster/253358647/{profile}
ts77779,Mitchiri Neko,show,2018.0,/poster/39319087/{profile}
ts236710,Extra Olympia Kyklos,show,2020.0,/poster/227574376/{profile}
ts23150,Modern Magic Made Simple,show,2009.0,/poster/167761670/{profile}
ts34883,Kono Aozora ni Yakusoku wo,show,2007.0,/poster/138777131/{profile}
ts44018,Nobunaga Concerto,show,2014.0,/poster/142203655/{profile}
ts56326,The Laughing Salesman NEW,show,2017.0,/poster/226616486/{profile}
ts33070,Shamanic Princess,show,1996.0,/poster/185729011/{profile}
ts81087,Fist of the Blue Sky: Regenesis,show,2018.0,/poster/141624899/{profile}
ts57758,Sketchbook ~full color's~,show,2007.0,/poster/9635278/{profile}
ts253384,Dr. Ramune: Mysterious Disease Specialist,show,2021.0,/poster/203979130/{profile}
ts34617,Zombie-Loan,show,2007.0,/poster/138966047/{profile}
ts272460,Seven Knights Revolution: Hero Successor,show,2021.0,/poster/246726169/{profile}
ts42381,Wagamama High Spec,show,2016.0,/poster/205460319/{profile}
ts53030,Magic-Kyun! Renaissance,show,2016.0,/poster/178885229/{profile}
ts84687,Voice of Fox,show,2018.0,/poster/141470191/{profile}
ts21362,If Her Flag Breaks,show,2014.0,/poster/242970209/{profile}
ts221309,22/7,show,2020.0,/poster/164961181/{profile}
ts40788,The Tower of Druaga: the Sword of Uruk,show,2009.0,/poster/138992992/{profile}
ts77772,Hakata Tonkotsu Ramens,show,2018.0,/poster/39569663/{profile}
ts42350,The Highschool Life of a Fudanshi,show,2016.0,/poster/141898541/{profile}
ts86183,WATATEN!: an Angel Flew Down to Me,show,2019.0,/poster/141499382/{profile}
ts84520,THE IDOLM@STER SideM Wakeatte Mini!,show,2018.0,/poster/86331319/{profile}
ts89806,スナックワールド,show,2017.0,/poster/141564346/{profile}
ts78793,The Melody of Oblivion,show,2004.0,/poster/44915705/{profile}
ts23504,GA: Geijutsuka Art Design Class,show,2009.0,/poster/192823332/{profile}
ts87003,Virtualsan - Looking,show,2019.0,/poster/252657814/{profile}
ts37754,Lance N' Masques,show,2015.0,/poster/142015654/{profile}
ts326146,Dragon Collection,show,2014.0,/poster/267389651/{profile}
ts38726,Tonkatsu DJ Agetarō,show,2016.0,/poster/141927819/{profile}
ts53380,Piacevole! My Italian Cooking,show,2017.0,/poster/226553481/{profile}
ts80080,Butlers x Battlers,show,2018.0,/poster/53535675/{profile}
ts12740,07-Ghost,show,2009.0,/poster/138997169/{profile}
ts56242,KADO: The Right Answer,show,2017.0,/poster/141767536/{profile}
ts83598,Double Decker! Doug & Kirill,show,2018.0,/poster/141616145/{profile}
ts84464,Anima Yell!,show,2018.0,/poster/141538215/{profile}
ts81981,Late Night! The Genius Bakabon,show,2018.0,/poster/72174789/{profile}
ts27861,Poyopoyo,show,2012.0,/poster/247712659/{profile}
ts57067,Takamiya Nasuno Desu! Teekyu Spinoff,show,2015.0,/poster/247332886/{profile}
ts42980,Schwarzes Marken,show,2016.0,/poster/141980150/{profile}
ts38965,Active Raid,show,2016.0,/poster/141989360/{profile}
ts267763,CESTVS -The Roman Fighter-,show,2021.0,/poster/244421661/{profile}
ts35086,You and Me,show,2011.0,/poster/189083157/{profile}
ts57287,プリパラ,show,2014.0,/poster/16380484/{profile}
ts34953,A Dark Rabbit has Seven Lives,show,2011.0,/poster/162757435/{profile}
ts30037,Moyashimon,show,2010.0,/poster/142102548/{profile}
ts20306,Dai Shogun - Great Revolution,show,2014.0,/poster/241536963/{profile}
ts58051,Angel's 3Piece!,show,2017.0,/poster/141828979/{profile}
ts15147,Blassreiter,show,2008.0,/poster/174470164/{profile}
ts73071,リルぷりっ,show,2010.0,/poster/241638764/{profile}
ts84366,Himote House: A Share House of Super Psychic Girls,show,2018.0,/poster/141553102/{profile}
ts242952,Gibiate,show,2020.0,/poster/187656566/{profile}
ts32870,gdgd Fairies,show,2011.0,/poster/141895612/{profile}
ts27839,Sengoku Collection,show,2012.0,/poster/139139782/{profile}
ts75865,"Wake Up, Girls！",show,2014.0,/poster/139205327/{profile}
ts4142,Elemental Gelade,show,2005.0,/poster/289161719/{profile}
ts88998,Yatogame-chan Kansatsu Nikki,show,2019.0,/poster/187748372/{profile}
ts31067,Jubei-chan the Ninja Girl: Secret of the Lovely Eyepatch,show,1999.0,/poster/242490003/{profile}
ts223490,The House Spirit Tatami-chan,show,2020.0,/poster/175980061/{profile}
ts27564,Wooser's Hand-to-Mouth Life,show,2012.0,/poster/139171998/{profile}
ts41612,Locodol,show,2014.0,/poster/142275592/{profile}
ts236400,Umayon,show,2020.0,/poster/285536439/{profile}
ts17078,Canvas 2 ~Niji Iro no Sketch~,show,2005.0,/poster/11899201/{profile}
ts53305,Chaos;Child,show,2017.0,/poster/141441545/{profile}
ts53431,Schoolgirl Strikers: Animation Channel,show,2017.0,/poster/175235414/{profile}
ts84653,Pastel Memories,show,2019.0,/poster/141508235/{profile}
ts33283,Senyu.,show,2013.0,/poster/139170146/{profile}
ts53089,I've Had Enough of Being a Magical Girl,show,2016.0,/poster/141928753/{profile}
ts34195,Gifuu Doudou!! Kanetsugu to Keiji,show,2013.0,/poster/199299473/{profile}
ts82050,Samurai Warriors,show,2015.0,/poster/142193011/{profile}
ts84638,Girly Air Force,show,2019.0,/poster/103800830/{profile}
ts27568,PES: Peace Eco Smile,show,2012.0,
ts274718,SD Gundam World Heroes,show,2021.0,/poster/246440487/{profile}
ts25979,Hyakko,show,2008.0,/poster/170408718/{profile}
ts53252,Brave Witches,show,2016.0,/poster/242705933/{profile}
ts133840,This Boy Is a Professional Wizard,show,2016.0,/poster/141951871/{profile}
ts66513,Kaijuu Girls,show,2016.0,/poster/175824588/{profile}
ts62420,8 Man After,show,1993.0,/poster/134032381/{profile}
ts54083,Ai-Mai-Mi,show,2013.0,/poster/246488947/{profile}
ts80101,Kiratto Pri☆chan,show,2018.0,/poster/227516756/{profile}
ts82105,Island,show,2018.0,/poster/69873235/{profile}
ts77419,Märchen Mädchen,show,2018.0,/poster/39801261/{profile}
ts42978,Shounen Ashibe Go! Go! Goma-chan,show,2016.0,/poster/243987578/{profile}
ts86700,Katana Maidens ~ Mini Toji,show,2019.0,/poster/100283296/{profile}
ts27188,Kamen no Maid Guy,show,2008.0,/poster/243053203/{profile}
ts78756,Tantei Team KZ Jiken Note,show,2015.0,/poster/142019756/{profile}
ts127426,Donyatsu,show,2013.0,/poster/141862663/{profile}
ts43417,The Third: The Girl with the Blue Eye,show,2006.0,/poster/295971213/{profile}
ts86184,Endro!,show,2019.0,/poster/104092398/{profile}
ts93084,Investor Z,show,2018.0,/poster/141553989/{profile}
ts30007,Tamayura: Hitotose,show,2011.0,/poster/178539907/{profile}
ts33517,Mangirl!,show,2013.0,/poster/139172029/{profile}
ts221663,Days of Urashimasakatasen,show,2019.0,/poster/151028098/{profile}
ts53170,SENGOKUCHOJYUGIGA,show,2016.0,/poster/242454313/{profile}
ts38738,Pan de Peace!,show,2016.0,/poster/186767726/{profile}
ts17411,Demonbane,show,2006.0,/poster/194981148/{profile}
ts34548,Morita-san wa Mukuchi,show,2011.0,/poster/546333/{profile}
ts86178,Dimension High School,show,2019.0,/poster/252212059/{profile}
ts55270,Time Bokan 24,show,2016.0,/poster/242956949/{profile}
ts89954,Welcome to the JAPARI PARK,show,2018.0,/poster/263617471/{profile}
ts12574,Chitose Get You!!,show,2012.0,/poster/139145010/{profile}
ts44943,B-PROJECT,show,2016.0,/poster/141890761/{profile}
ts341682,Inazma Delivery,show,2016.0,/poster/266921811/{profile}
ts66548,Usakame,show,2016.0,/poster/141430415/{profile}
ts26931,H2O: Footprints in the Sand,show,2008.0,/poster/177930945/{profile}
ts42264,BBK/BRNK,show,2016.0,/poster/11783365/{profile}
ts45074,Twin Angel: Twinkle Paradise,show,2011.0,/poster/158610307/{profile}
ts32848,Shining Tears X Wind,show,2007.0,/poster/184908181/{profile}
ts78868,World Fool News,show,2014.0,/poster/258936739/{profile}
ts53021,Hagane Orchestra,show,2016.0,/poster/198347499/{profile}
ts75868,THE iDOLM@STER Side M,show,2017.0,/poster/25946201/{profile}
ts58050,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,show,2017.0,/poster/10628777/{profile}
ts23081,Rowdy Sumo Wrestler Matsutaro!!,show,2014.0,/poster/141407549/{profile}
ts67979,Where Did It Come From?,show,2017.0,/poster/138745971/{profile}
ts232892,Neko Neko Nihonshi,show,2016.0,/poster/173424033/{profile}
ts75861,Two Car,show,2017.0,/poster/258771996/{profile}
ts17235,"Boku no Imouto wa ""Osaka Okan""",show,2012.0,/poster/11633394/{profile}
ts53720,Urawa no Usagi-chan,show,2015.0,/poster/289269006/{profile}
ts53544,Forest Fairy Five,show,2017.0,/poster/245410241/{profile}
ts27610,Lychee Light Club,show,2012.0,/poster/253248998/{profile}
ts286865,KAGINADO,show,2021.0,/poster/251747503/{profile}
ts12823,Arata: The Legend,show,2013.0,/poster/139177658/{profile}
ts77866,Miss Monochrome - The Animation,show,2013.0,/poster/139205278/{profile}
ts74900,Pikotaro's Lullaby La La By,show,2017.0,/poster/14050804/{profile}
ts57808,Hina Logic: From Luck & Logic,show,2017.0,/poster/10087326/{profile}
ts285028,D_Cide Traumerei the Animation,show,2021.0,/poster/248423797/{profile}
ts94758,The Journey Home,show,2015.0,/poster/146688947/{profile}
ts39162,Sister Princess,show,2001.0,/poster/258501767/{profile}
ts56246,Cinderella Girls Theatre,show,2017.0,/poster/147231968/{profile}
ts251363,"Oh, Suddenly Egyptian God",show,2020.0,/poster/239554378/{profile}
ts42365,Tsukiuta. The Animation,show,2016.0,/poster/141650114/{profile}
ts22544,Six God Combination Godmars,show,1981.0,/poster/139200494/{profile}
ts20265,Blade and Soul,show,2014.0,/poster/174708518/{profile}
ts447,Legend of Black Heaven,show,1999.0,/poster/243042553/{profile}
ts134197,Tabimachi Late Show,show,2016.0,/poster/141952322/{profile}
ts4514,Chance Pop Session,show,2001.0,/poster/139028120/{profile}
ts217603,Null & Peta,show,2019.0,/poster/139913818/{profile}
ts84363,Asenshu Anime Recap,show,2018.0,/poster/85505445/{profile}
ts22417,Mischief of the Gods,show,2014.0,/poster/139220576/{profile}
ts10585,Brave 10,show,2012.0,/poster/162263437/{profile}
ts1118,Ebiten,show,2012.0,/poster/158838893/{profile}
ts23830,Tegami Bachi: Letter Bee,show,2009.0,/poster/139007883/{profile}
ts6317,Dai-Guard,show,1999.0,/poster/300655181/{profile}
ts44167,Nobunagun,show,2014.0,/poster/203391965/{profile}
ts55904,Himegoto,show,2014.0,/poster/11792492/{profile}
ts34970,Straight Title Robot Anime,show,2013.0,
ts47701,WWW.Working!!,show,2016.0,/poster/141861700/{profile}
ts85831,Looking Up at the Half-Moon,show,2006.0,/poster/138981826/{profile}
ts43211,Kagewani,show,2015.0,/poster/141971658/{profile}
ts89991,KING OF PRISM -Shiny Seven Stars-,show,2019.0,/poster/124690598/{profile}
ts208160,DEMIAN,show,2014.0,/poster/251015786/{profile}
ts55388,Onara Gorou,show,2016.0,/poster/141711191/{profile}
ts285889,GLOOMY The Naughty Grizzly,show,2021.0,/poster/247708560/{profile}
ts220110,Lovely Muuuuuuuco!,show,2015.0,/poster/145575004/{profile}
ts285494,The Nameko Families,show,2015.0,/poster/243591266/{profile}
ts221689,Woodpecker Detective's Office,show,2020.0,/poster/178087161/{profile}
ts47193,Ultra Maniac,show,2003.0,/poster/173645231/{profile}
ts56788,Robot Girls Z,show,2014.0,/poster/139200225/{profile}
ts25474,Tama and Friends,show,1993.0,/poster/248805687/{profile}
